id,temporada,n_en_serie,n_en_temp,dirigido_por,escrito_por,descripcion,title,year,im_db_rating,num_votes,mujer,hombre,adolescente,nino,asesino,cuerpo,victima,piromano,familia
212,10,212,2,Karen Gaviola,Janine Sherman Barrois,"El equipo es llamado a Seattle para encontrar a un profesor de inglés de un instituto que ha cometido una serie de asesinatos y secuestros debido a abusos durante su infancia. Mientras tanto, el sentimiento de culpa hace que García viaje a Sierra Blanca, Texas, en un intento de hacer las cosas bien con el enfermero a quien disparó para defenderse a ella misma y a Reid cuando intentaba matarles. García se entera de que este hombre está en el corredor de la muerte debido a sus acciones.",Mentes criminales: Burn,2014,7.2,2512,0,1,0,0,1,0,0,0,0
213,10,213,3,Rob Bailey,Sharon Lee Watson,"La tragedia se desarrolla cuando un avión, lleno de pasajeros, choca en un área remota cerca de Durango, Colorado. El equipo es reclutado para investigar y construir un perfil debido a las sospechosas circunstancias del suceso. Pronto se darán cuenta de que alguien, de cualquier forma, tomó el control del avión y cómo se ha hecho antes de que ocurra un caso similar. Este caso resuena mucho en Kate, quien recuerda un incidente trágico, por motivos familiares.",Mentes criminales: A Thousand Suns,2014,7.6,2525,0,0,0,0,0,0,0,0,1
214,10,214,4,Larry Teng,Breen Frazier,"Después de realizar el perturbador descubrimiento en Atlanta del cuerpo de una víctima de asesinato cubierto de marcas de arañazos, al equipo se le pide investigar este y otro asesinato posterior. Finalmente es deducido que esto puede estar conectado con un ignoto delirante con un desorden de piel obsesivo.",Mentes criminales: The Itch,2014,7.3,1956,0,0,0,0,1,1,1,0,0
215,10,215,5,Thomas Gibson,Virgil Williams,"El equipo viaja a San Diego para investigar un misterioso caso en el que es descubierto un chico, que había desaparecido el día de Halloween de un año antes, como otro niño que desaparece ese mismo día. El equipo discierne que deben trabajar con rapidez para evitar que el segundo niño experimente un horrible destino.",Mentes criminales: Boxed In,2014,7.4,2082,0,0,0,1,0,0,0,0,0
216,10,216,6,Bethany Rooney,Bruce Zimmerman,"El equipo es llamado para investigar varios asesinatos de hombres jóvenes en Missoula, Montana; sin embargo, no pueden encontrar ningún patrón entre las víctimas, además de la extraña manera en que fueron asesinados, por lo que es muy difícil para el equipo construir un perfil del sudes. Mientras tanto, JJ se enfrenta a sus sentimientos reprimidos sobre el trágico y prematuro suicidio de su hermana, que ocurrió cuando JJ era una niña pequeña.",Mentes criminales: If the Shoe Fits,2014,7.6,2160,0,1,0,1,1,0,1,0,0
217,10,217,7,Constantine Makris,Rick Dunkle,"Cuando varias personas son encontradas muertas en Bethesda, Maryland, el equipo es reclutado para investigar. Durante la investigación, descubre que cada una de las víctimas tiene una fuerte presencia en línea, acompañado de muchos seguidores, y el sudes está usando Internet para cazar objetivos potenciales. Mientras tanto, Morgan y Savannah se dan cuenta de que sus demandantes trabajos les dificulta pasar suficiente tiempo juntos.",Mentes criminales: Hashtag,2014,7.5,1856,0,0,0,0,0,0,1,0,0
218,10,218,8,Laura Besley,Kimberly Ann Harrison,"El equipo es llamado a Boston para investigar la sospechosa desaparición de un exitoso y muy respetado abogado. A medida que se realiza la investigación, el equipo destapa muchos secretos de su pasado que demuestran una posible causa de la desaparición.",Mentes criminales: The Boys of Sudworth Place,2014,7.5,1860,0,0,0,0,0,0,0,0,0
219,10,219,9,Rob Bailey,Janine Sherman Barrois,"Una cadena aleatoria de asesinatos en Reston, Virginia tiene al equipo buscando un sudes bastante paradójico cuyo deseo de asesinar es incontrolable; a pesar de eso, de cualquier forma, esa persona siente unos extremos remordimientos de sus crímenes. Mientras, Rossi es sorprendido mientras recibe una visita de una mujer que puede guardar un misterioso secreto de su pasado.",Mentes criminales: Fate,2014,7.4,1927,1,0,0,0,1,0,0,0,0
220,10,220,10,Alrick Riley,Sharon Lee Watson,"El equipo es llamado a Salt Lake City para investigar un sospechoso triple asesinato. Durante el curso de la investigación, finalmente descubren que un asesino fugitivo puede estar conectado con el sudes, El equipo finalmente se dan cuenta de que el fugitivo ha estado prófugo desde hace muchos años y, aunque podría tener una conexión con el sospechoso, que también podría ser una cara familiar.",Mentes criminales: Amelia Porter,2014,7.2,2150,0,0,0,0,1,0,0,0,1
221,10,221,11,Tawnia McKiernan,Breen Frazier,"Un perturbador descubrimiento es realizado cuando varios cuerpos congelados son encontrados en algún sitio de Nevada; cuando el equipo es reclutado para investigar, descubren que esas víctimas formaron parte de un culto religioso que piensan que puede ser responsable de las muertes. Mientras tanto, JJ es forzada a afrontar algunas difíciles emociones y demonios asociados con la tortura que sufrió cuando fue secuestrada el año anterior.",Mentes criminales: The Forever People,2015,7.6,2453,0,0,0,0,0,1,1,0,0
222,10,222,12,Joe Mantegna,Historia por: Danny Ramm & Bruce ZimmermanGuion por: Bruce Zimmerman,"El equipo es llamado a Tallahassee, Florida para buscar a un asesino en serie (Ray Abruzzo) que hace llamadas telefónicas a las autoridades para avisar de los asesinatos que el mismo ha cometido. Mientras, cuando Rossi se prepara para la visita de fin de semana de su hija Joy, recibe noticias de la muerte de su mejor amigo y compañero de Vietnam, Harrison Scott (Meshach Taylor).",Mentes criminales: Anonymous,2015,7.5,1924,0,0,0,0,1,0,0,0,0
223,10,223,13,Glenn Kershaw,Kirsten Vangsness y Erica Messer,"El equipo reabre una investigación de un caso sin resolver que envuelve a un asesino que eludió a la justicia desde los años 70, en cuyo caso también trabajaron Rossi y Gideon cuando el equipo aún estaba en sus primeras etapas de desarrollo. Mientras tanto, los agentes tratan de llegar a un acuerdo con el asesinato de uno de los suyos.",Mentes criminales: Nelson's Sparrow,2015,8.1,2580,0,0,0,0,1,0,0,0,0
224,10,224,14,Larry Teng,Rick Dunkle,"Cuando una cafetería en Indianápolis explota en un bombardeo y un hombre que emerge de sus escombros es aclamado como héroe, el equipo pone en custodia a él y a su familia. Mientras, el equipo finalmente deduce que habrá más atentados y deben trabajar contra el reloj para encontrar a la persona o personas responsables y su motivo principal para evitar más víctimas.",Mentes criminales: Hero Worship,2015,7.3,2390,0,1,0,0,0,0,1,0,1
225,10,225,15,Hanelle Culpepper,Kimberly Ann Harrison,"El descubrimiento de víctimas de asesinatos en serie en Diamond Bar, California  dirige a la UAC a la búsqueda de un sujeto desconocido que puede haber sido testigo de un abuso profundo cuando era un niño. Mientras tanto, Kate está muy preocupada cuando su sobrina, Meg, queda con uno de sus amigos para reunirse con un niño a quien conocen solo de internet.",Mentes criminales: Scream,2015,7.3,1855,0,0,0,1,1,0,1,0,0
226,10,226,16,Thomas Gibson,Virgil Williams,"Cuando dos guardias de una prisión de máxima seguridad en Texas son asesinados, se pide al equipo que lo investigue. Ellos sospechan que este trabajo es obra de más de un sujeto en el juego, y que al menos uno de los asesinos aún se encuentra encerrado en la prisión, y el motivo no es más que dejar al descubierto al corrupto y abusivo capitán Dale shavers (William Ragsdale).",Mentes criminales: Lockdown,2015,7.7,2153,0,0,0,0,1,0,0,0,0
227,10,227,17,Hanelle Culpepper,Erik Stiller,"Cuando la muerte de varias mujeres está relacionada con un libro llamado Bare Reflections, el equipo tendrá que adentrarse en sus páginas y en las vidas de las víctimas para descubrir quién es el asesino. Mientras tanto el equipo recibe una gran noticia por parte de Kate, la misma que causará problemas entre ella y, su sobrina, Meg.",Mentes criminales: Breath Play,2015,7.1,2158,1,0,0,0,1,0,1,0,0
228,10,228,18,Félix Alcalá,Sharon Lee Watson,"El equipo trabaja contra reloj para encontrar a Sophie Troy, la esposa de un no tan querido congresista. Ellos considerarán a todos los enemigos del político como posibles secuestradores, o asesinos, sin darse cuenta de que podrían estar entrando al territorio de la mafia rusa, para lo que necesitarán la ayuda de una agente encubierto, en quién Reid podría estar interesado.",Mentes criminales: Rock Creek Park,2015,7.5,2401,0,0,0,0,1,0,0,0,0
229,10,229,19,Glenn Kershaw,Erica Messer,"Cuando una familia es secuestrada durante sus vacaciones en Barbados y el caso está conectado con una investigación en Florida del año anterior, La UAC trabaja con Jack Garrett y su Equipo de Respuesta Internacional a encontrar quien se encuentra detrás de estos crímenes.

Nota: Este es el episodio piloto de Mentes criminales: sin fronteras.",Mentes criminales: Beyond Borders,2015,7,2428,0,0,0,0,0,0,0,0,1
230,10,230,20,Laura Belsey,Bruce Zimmerman,"Cuando una familia de Maryland es encontrada asesinada en su propia mesa, el equipo interrogará a amigos y a otros miembros de la familia para descubrir los secretos y detalles de su pasado, esperando averiguar que fue lo que pasó, y encontrar al responsable. Mientras tanto, Hotch debe hacer las paces con su suegro, Roy (Ed Asner), después de descubrir que ha sido diagnosticado con Alzheimer; lo que le trae dolorosos recuerdos del pasado.",Mentes criminales: A Place at the Table,2015,7.4,2382,0,0,0,0,1,0,0,0,1
231,10,231,21,Matthew Gray Gubler,Breen Frazier,"Cuando tres personas, sospechosas en tres asesinatos distintos, hablan de una «sombra con garras» que los atacó y que, de alguna forma, es la responsable por estos crímenes, la UAC comienza a creer que está en busca de un ignoto que puede controlar la mente de sus víctimas. El caso se vuelve mucho más complicado cuando este creador de asesinos pone la vida de los miembros del equipo en riesgo.",Mentes criminales: Mr. Scratch,2015,8.7,3240,0,0,0,0,1,0,1,0,0
232,10,232,22,Tawnia McKiernan,Virgil Williams,"La UAC es llamada a Los Ángeles para investigar una serie de homicidios donde a las víctimas les disparan hasta morir. Cuando ellos descubren que las escenas del crimen podrían ser tomadas como «posible delincuencia», el equipo se da cuenta de que podrían estar a la búsqueda de un vigilante al acecho.",Mentes criminales: Protection,2015,7.2,2139,0,0,0,0,0,0,1,0,0
233,10,233,23,Glenn Kershaw,Jim Clemente & Janine Sherman Barrois,"La desesperación se encuentra dentro del equipo cuando la sobrina de Kate, Meg, y su mejor amiga, Markayla, son secuestradas por lo que podría ser el mayor tráfico de personas en internet que se haya visto, o como ellas lo conocen, «Bobby». Finalmente, JJ le cuenta a Reid que está embarazada y que podría ser niña; mientras que Kate debe tomar una dura decisión después de todo lo ocurrido con Meg.",Mentes criminales: The Hunt,2015,7.9,2041,0,0,0,1,0,0,0,0,0
